poi_id,poi_name,poi_category,poi_latitude,poi_longitude,poi_ratings,,,,,
6786724509,Карасі,bus-stop,55.3383150995311,28.2868801,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
3636076769,Abbotsford Village Medical Clinic,doctor,49.0393297996826,-122.2689263,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
3781603410,片貝,railway-station,36.3939497997769,139.0955133,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1013848143,Roesmann's Imbiss-Ecke,fast-food,51.6407974603207,7.74915886341342,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1099481504,Minimarket TyR,convenience-store,-34.9761393126068,-70.9977257720385,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1610445961,Привокзальная площадь,bus-stop,52.4938016990883,39.9461328,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2235412281,Herentals,railway-station,51.1809815992193,4.828734,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9629084753,Bar do Romário,pub,-20.7871806003267,-41.3906094,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
334900980,Европорт,mall,46.650533840082,32.5956934544069,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2393439888,Grădinița de copii nr. 270,kindergarten,44.405423800514,26.0641319,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
10554937809,مختبر هيمن(تاقیگه ی هیمن),hospital,36.2022402997562,44.0358766,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1934971634,Chez Mathias & Loukas,fast-food,50.7944017992865,4.334236,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1134194770,Beyla,pub,-38.9550141363134,-68.0896508195031,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5576807668,Institución Educativa No. 17603,school,-5.82130999968228,-78.8148,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1827356046,Dame Nature,supermarket,47.5984961000314,7.2227828,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
357021342,Camoola St near Avington St stop 37,bus-stop,-27.4099992994683,152.9445533,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
7525437684,Eisenhower,bus-stop,43.9392082005346,4.797499,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
856470466,Вельбівненська ЗОШ І -ІІІ ступенів,school,50.3498311218688,26.5736149009264,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5370744321,Carrefour,supermarket,44.883137900479,8.8566598,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2095583338,Depåvägen,bus-stop,65.6102380981928,22.1357136,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
3891385122,Lekáreň Trnávka,pharmacy,48.1689503998971,17.1616158,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4569933974,Coconut Grill,restaurant,19.7235375003589,-155.0624885,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
3864715158,Apteka Św. Mikołaja,pharmacy,49.8199797994937,19.0411214,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
890137989,Prince Town,supermarket,9.78382249355827,125.495517779154,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
10909125986,Hamar Shop,convenience-store,55.7040798996668,12.5292065,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
8865868885,Kings Garden,fast-food,51.3506114991934,0.2568543,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
413901276,三ツ葉薬局,pharmacy,35.8441526156031,139.942135891171,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1792487342,"López Martínez, Eduardo",pharmacy,41.6484789004575,-0.88942,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
2402837922,Legends Bar and Grill,restaurant,40.6511576003514,-111.5074688,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
7326539597,Farmàcia M. Carmen Serramià Bruxola,pharmacy,41.3231060004266,2.0866985,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1429385473,Liceo Cornelio Tacito,school,41.9106139004794,12.4529542,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9042461417,Le Vigne Bio Bar & Enoteca,restaurant,44.6373095004988,7.9332023,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
7998194832,"Rua Jussara, 211",bus-stop,-23.6114389999813,-46.62197,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9228845154,新宿小学校南,bus-stop,35.7624330997128,139.857238,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
3184440484,Marxzell Bahnhof,bus-stop,48.8633284997262,8.4476309,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
6154596916,サイゼリヤ,restaurant,33.5770629995914,130.256518,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4089924193,Griechisches Restaurant Rhodos,restaurant,52.1730425991042,11.7473352,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9117157040,ОМОН,bus-stop,57.9494340007499,59.9929372,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
724676922,Collège de Sérékalé,college,9.91975838128527,3.05093283522176,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9084123397,Детская поликлиника (ул. Монтажников),bus-stop,55.9852604997818,92.9479505,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4568138042,Пшеницына,bus-stop,43.3103517005415,132.0945137,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
261175504,Macalgha Grammar School,school,8.34124749939125,-13.1956625,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
631867419,Ligota Piękna,bus-stop,51.2277546992119,17.055246,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
